datasetID,globalattributes
FF_644_ADCP,geospatial_vertical_positive
FF_644_ADCP,geospatial_vertical_units
FF_644_ADCP,history
FF_644_ADCP,id
FF_644_ADCP,infoUrl
FF_644_ADCP,institution
FF_644_ADCP,institution_edmo_code
FF_644_ADCP,institution_edmo_uri
FF_644_ADCP,keywords
FF_644_ADCP,keywords_vocabulary
FF_644_ADCP,license
FF_644_ADCP,license_uri
FF_644_ADCP,network
FF_644_ADCP,Northernmost_Northing
FF_644_ADCP,principal_investigator
FF_644_ADCP,principal_investigator_email
FF_644_ADCP,site_code
FF_644_ADCP,source
FF_644_ADCP,sourceUrl
FF_644_ADCP,Southernmost_Northing
FF_644_ADCP,summary
FF_644_ADCP,time_coverage_end
FF_644_ADCP,time_coverage_start
FF_644_ADCP,title
FF_644_ADCP,update_interval
FF_644_ADCP,Westernmost_Easting
FF_700_SBE56,cdm_data_type
FF_700_SBE56,cdm_timeseries_variables
FF_700_SBE56,Conventions
FF_700_SBE56,date_created
FF_700_SBE56,Easternmost_Easting
FF_700_SBE56,emso_facility
FF_700_SBE56,featureType
FF_700_SBE56,geospatial_lat_max
FF_700_SBE56,geospatial_lat_min
FF_700_SBE56,geospatial_lat_units
FF_700_SBE56,geospatial_lon_max
FF_700_SBE56,geospatial_lon_min
FF_700_SBE56,geospatial_lon_units
FF_700_SBE56,geospatial_vertical_max
FF_700_SBE56,geospatial_vertical_min
FF_700_SBE56,geospatial_vertical_positive
FF_700_SBE56,geospatial_vertical_units
FF_700_SBE56,history
FF_700_SBE56,id
FF_700_SBE56,infoUrl
FF_700_SBE56,institution
FF_700_SBE56,institution_edmo_code
FF_700_SBE56,institution_edmo_uri
FF_700_SBE56,keywords
FF_700_SBE56,keywords_vocabulary
FF_700_SBE56,license
FF_700_SBE56,license_uri
FF_700_SBE56,network
FF_700_SBE56,Northernmost_Northing
FF_700_SBE56,principal_investigator
FF_700_SBE56,principal_investigator_email
FF_700_SBE56,site_code
FF_700_SBE56,source
FF_700_SBE56,sourceUrl
FF_700_SBE56,Southernmost_Northing
FF_700_SBE56,standard_name_vocabulary
FF_700_SBE56,summary
FF_700_SBE56,time_coverage_end
FF_700_SBE56,time_coverage_start
FF_700_SBE56,title
FF_700_SBE56,update_interval
FF_700_SBE56,Westernmost_Easting
FF_717_SBE56,cdm_data_type
FF_717_SBE56,cdm_timeseries_variables
FF_717_SBE56,Conventions
FF_717_SBE56,date_created
FF_717_SBE56,Easternmost_Easting
FF_717_SBE56,emso_facility
FF_717_SBE56,featureType
FF_717_SBE56,geospatial_lat_max
FF_717_SBE56,geospatial_lat_min
FF_717_SBE56,geospatial_lat_units
FF_717_SBE56,geospatial_lon_max
FF_717_SBE56,geospatial_lon_min
FF_717_SBE56,geospatial_lon_units
FF_717_SBE56,geospatial_vertical_max
FF_717_SBE56,geospatial_vertical_min
FF_717_SBE56,geospatial_vertical_positive
FF_717_SBE56,geospatial_vertical_units
FF_717_SBE56,history
FF_717_SBE56,id
FF_717_SBE56,infoUrl
FF_717_SBE56,institution
FF_717_SBE56,institution_edmo_code
FF_717_SBE56,institution_edmo_uri
FF_717_SBE56,keywords
FF_717_SBE56,keywords_vocabulary
FF_717_SBE56,license
FF_717_SBE56,license_uri
FF_717_SBE56,network
FF_717_SBE56,Northernmost_Northing
FF_717_SBE56,principal_investigator
FF_717_SBE56,principal_investigator_email
FF_717_SBE56,site_code
FF_717_SBE56,source
FF_717_SBE56,sourceUrl
FF_717_SBE56,Southernmost_Northing
FF_717_SBE56,standard_name_vocabulary
FF_717_SBE56,summary
FF_717_SBE56,time_coverage_end
FF_717_SBE56,time_coverage_start
FF_717_SBE56,title
FF_717_SBE56,update_interval
FF_717_SBE56,Westernmost_Easting
FF_734_CTD,cdm_data_type
FF_734_CTD,cdm_timeseries_variables
FF_734_CTD,Conventions
FF_734_CTD,date_created
FF_734_CTD,Easternmost_Easting
FF_734_CTD,emso_facility
FF_734_CTD,featureType
FF_734_CTD,geospatial_lat_max
FF_734_CTD,geospatial_lat_min
FF_734_CTD,geospatial_lat_units
FF_734_CTD,geospatial_lon_max
FF_734_CTD,geospatial_lon_min
FF_734_CTD,geospatial_lon_units
FF_734_CTD,geospatial_vertical_max
FF_734_CTD,geospatial_vertical_min
FF_734_CTD,geospatial_vertical_positive
FF_734_CTD,geospatial_vertical_units
FF_734_CTD,history
FF_734_CTD,id
FF_734_CTD,infoUrl
FF_734_CTD,institution
FF_734_CTD,institution_edmo_code
FF_734_CTD,institution_edmo_uri
FF_734_CTD,keywords
FF_734_CTD,keywords_vocabulary
FF_734_CTD,license
FF_734_CTD,license_uri
FF_734_CTD,network
FF_734_CTD,Northernmost_Northing
FF_734_CTD,principal_investigator
FF_734_CTD,principal_investigator_email
FF_734_CTD,site_code
FF_734_CTD,source
FF_734_CTD,sourceUrl
FF_734_CTD,Southernmost_Northing
FF_734_CTD,summary
FF_734_CTD,time_coverage_end
FF_734_CTD,time_coverage_start
FF_734_CTD,title
FF_734_CTD,update_interval
FF_734_CTD,Westernmost_Easting
Emso_Ligure_Dyfamed_FCO2TW,area
Emso_Ligure_Dyfamed_FCO2TW,author
Emso_Ligure_Dyfamed_FCO2TW,cdm_data_type
Emso_Ligure_Dyfamed_FCO2TW,cdm_timeseries_variables
Emso_Ligure_Dyfamed_FCO2TW,citation
Emso_Ligure_Dyfamed_FCO2TW,comment
Emso_Ligure_Dyfamed_FCO2TW,contact
Emso_Ligure_Dyfamed_FCO2TW,Conventions
Emso_Ligure_Dyfamed_FCO2TW,coriolis_platform_code
Emso_Ligure_Dyfamed_FCO2TW,creator_email
Emso_Ligure_Dyfamed_FCO2TW,creator_name
Emso_Ligure_Dyfamed_FCO2TW,creator_type
Emso_Ligure_Dyfamed_FCO2TW,creator_url
Emso_Ligure_Dyfamed_FCO2TW,data_assembly_center
Emso_Ligure_Dyfamed_FCO2TW,data_mode
Emso_Ligure_Dyfamed_FCO2TW,data_type
Emso_Ligure_Dyfamed_FCO2TW,date_modified
Emso_Ligure_Dyfamed_FCO2TW,date_update
Emso_Ligure_Dyfamed_FCO2TW,defaultGraphQuery
Emso_Ligure_Dyfamed_FCO2TW,distribution_statement
Emso_Ligure_Dyfamed_FCO2TW,Easternmost_Easting
Emso_Ligure_Dyfamed_FCO2TW,family_label
Emso_Ligure_Dyfamed_FCO2TW,featureType
Emso_Ligure_Dyfamed_FCO2TW,format_version
Emso_Ligure_Dyfamed_FCO2TW,geospatial_lat_max
Emso_Ligure_Dyfamed_FCO2TW,geospatial_lat_min
Emso_Ligure_Dyfamed_FCO2TW,geospatial_lat_units
Emso_Ligure_Dyfamed_FCO2TW,geospatial_lon_max
Emso_Ligure_Dyfamed_FCO2TW,geospatial_lon_min
Emso_Ligure_Dyfamed_FCO2TW,geospatial_lon_units
Emso_Ligure_Dyfamed_FCO2TW,geospatial_vertical_max
Emso_Ligure_Dyfamed_FCO2TW,geospatial_vertical_min
Emso_Ligure_Dyfamed_FCO2TW,geospatial_vertical_positive
Emso_Ligure_Dyfamed_FCO2TW,geospatial_vertical_units
Emso_Ligure_Dyfamed_FCO2TW,history
Emso_Ligure_Dyfamed_FCO2TW,id
Emso_Ligure_Dyfamed_FCO2TW,infoUrl
Emso_Ligure_Dyfamed_FCO2TW,institution
Emso_Ligure_Dyfamed_FCO2TW,institution_edmo_code
Emso_Ligure_Dyfamed_FCO2TW,keywords
Emso_Ligure_Dyfamed_FCO2TW,keywords_vocabulary
Emso_Ligure_Dyfamed_FCO2TW,last_date_observation
Emso_Ligure_Dyfamed_FCO2TW,last_latitude_observation
Emso_Ligure_Dyfamed_FCO2TW,last_longitude_observation
Emso_Ligure_Dyfamed_FCO2TW,license
Emso_Ligure_Dyfamed_FCO2TW,naming_authority
Emso_Ligure_Dyfamed_FCO2TW,netcdf_version
Emso_Ligure_Dyfamed_FCO2TW,Northernmost_Northing
Emso_Ligure_Dyfamed_FCO2TW,pi_name
Emso_Ligure_Dyfamed_FCO2TW,platform_code
Emso_Ligure_Dyfamed_FCO2TW,platform_name
Emso_Ligure_Dyfamed_FCO2TW,qc_manual
Emso_Ligure_Dyfamed_FCO2TW,quality_control_indicator
Emso_Ligure_Dyfamed_FCO2TW,quality_index
Emso_Ligure_Dyfamed_FCO2TW,references
Emso_Ligure_Dyfamed_FCO2TW,source
Emso_Ligure_Dyfamed_FCO2TW,source_platform_category_code
Emso_Ligure_Dyfamed_FCO2TW,sourceUrl
Emso_Ligure_Dyfamed_FCO2TW,Southernmost_Northing
Emso_Ligure_Dyfamed_FCO2TW,standard_name_vocabulary
Emso_Ligure_Dyfamed_FCO2TW,subsetVariables
Emso_Ligure_Dyfamed_FCO2TW,summary
Emso_Ligure_Dyfamed_FCO2TW,time_coverage_end
Emso_Ligure_Dyfamed_FCO2TW,time_coverage_start
Emso_Ligure_Dyfamed_FCO2TW,title
Emso_Ligure_Dyfamed_FCO2TW,update_interval
Emso_Ligure_Dyfamed_FCO2TW,Westernmost_Easting
Emso_Ligure_Dyfamed_FCO2TW,wmo_platform_code
Emso_Ligure_Dyfamed_TSCTD,acknowledgement
Emso_Ligure_Dyfamed_TSCTD,area
Emso_Ligure_Dyfamed_TSCTD,array
Emso_Ligure_Dyfamed_TSCTD,cdm_data_type
Emso_Ligure_Dyfamed_TSCTD,cdm_timeseries_variables
Emso_Ligure_Dyfamed_TSCTD,citation
Emso_Ligure_Dyfamed_TSCTD,comment
Emso_Ligure_Dyfamed_TSCTD,Conventions
Emso_Ligure_Dyfamed_TSCTD,creator_name
Emso_Ligure_Dyfamed_TSCTD,creator_url
Emso_Ligure_Dyfamed_TSCTD,data_assembly_center
Emso_Ligure_Dyfamed_TSCTD,data_mode
Emso_Ligure_Dyfamed_TSCTD,data_type
Emso_Ligure_Dyfamed_TSCTD,date_created
Emso_Ligure_Dyfamed_TSCTD,date_modified
Emso_Ligure_Dyfamed_TSCTD,defaultGraphQuery
Emso_Ligure_Dyfamed_TSCTD,description
Emso_Ligure_Dyfamed_TSCTD,featureType
Emso_Ligure_Dyfamed_TSCTD,format_version
Emso_Ligure_Dyfamed_TSCTD,geospatial_lat_units
Emso_Ligure_Dyfamed_TSCTD,geospatial_lon_units
Emso_Ligure_Dyfamed_TSCTD,geospatial_vertical_max
Emso_Ligure_Dyfamed_TSCTD,geospatial_vertical_min
Emso_Ligure_Dyfamed_TSCTD,geospatial_vertical_positive
Emso_Ligure_Dyfamed_TSCTD,geospatial_vertical_units
Emso_Ligure_Dyfamed_TSCTD,history
Emso_Ligure_Dyfamed_TSCTD,id
Emso_Ligure_Dyfamed_TSCTD,infoUrl
Emso_Ligure_Dyfamed_TSCTD,institution
Emso_Ligure_Dyfamed_TSCTD,keywords
Emso_Ligure_Dyfamed_TSCTD,keywords_vocabulary
Emso_Ligure_Dyfamed_TSCTD,license
Emso_Ligure_Dyfamed_TSCTD,naming_authority
Emso_Ligure_Dyfamed_TSCTD,netcdf_version
Emso_Ligure_Dyfamed_TSCTD,network
Emso_Ligure_Dyfamed_TSCTD,platform_code
Emso_Ligure_Dyfamed_TSCTD,principal_investigator
Emso_Ligure_Dyfamed_TSCTD,principal_investigator_email
Emso_Ligure_Dyfamed_TSCTD,principal_investigator_url
Emso_Ligure_Dyfamed_TSCTD,processing_level
Emso_Ligure_Dyfamed_TSCTD,project
Emso_Ligure_Dyfamed_TSCTD,publisher_email
Emso_Ligure_Dyfamed_TSCTD,publisher_name
Emso_Ligure_Dyfamed_TSCTD,publisher_url
Emso_Ligure_Dyfamed_TSCTD,QC_indicator
Emso_Ligure_Dyfamed_TSCTD,references
Emso_Ligure_Dyfamed_TSCTD,site_code
Emso_Ligure_Dyfamed_TSCTD,source
Emso_Ligure_Dyfamed_TSCTD,sourceUrl
Emso_Ligure_Dyfamed_TSCTD,standard_name_vocabulary
Emso_Ligure_Dyfamed_TSCTD,subsetVariables
Emso_Ligure_Dyfamed_TSCTD,summary
Emso_Ligure_Dyfamed_TSCTD,time_coverage_duration
Emso_Ligure_Dyfamed_TSCTD,time_coverage_end
Emso_Ligure_Dyfamed_TSCTD,time_coverage_resolution
Emso_Ligure_Dyfamed_TSCTD,time_coverage_start
Emso_Ligure_Dyfamed_TSCTD,title
Emso_Ligure_Dyfamed_TSCTD,update_interval
Emso_Ligure_Dyfamed_TSCTD,wmo_platform_code
Emso_Ligure_Dyfamed_TScurrents,acknowledgement
Emso_Ligure_Dyfamed_TScurrents,area
Emso_Ligure_Dyfamed_TScurrents,array
Emso_Ligure_Dyfamed_TScurrents,cdm_data_type
Emso_Ligure_Dyfamed_TScurrents,cdm_timeseries_variables
Emso_Ligure_Dyfamed_TScurrents,citation
Emso_Ligure_Dyfamed_TScurrents,comment
Emso_Ligure_Dyfamed_TScurrents,Conventions
Emso_Ligure_Dyfamed_TScurrents,creator_name
Emso_Ligure_Dyfamed_TScurrents,creator_url
Emso_Ligure_Dyfamed_TScurrents,data_assembly_center
Emso_Ligure_Dyfamed_TScurrents,data_mode
Emso_Ligure_Dyfamed_TScurrents,data_type
Emso_Ligure_Dyfamed_TScurrents,date_created
Emso_Ligure_Dyfamed_TScurrents,date_modified
Emso_Ligure_Dyfamed_TScurrents,date_update
Emso_Ligure_Dyfamed_TScurrents,defaultGraphQuery
Emso_Ligure_Dyfamed_TScurrents,featureType
Emso_Ligure_Dyfamed_TScurrents,format_version
Emso_Ligure_Dyfamed_TScurrents,geospatial_lat_units
Emso_Ligure_Dyfamed_TScurrents,geospatial_lon_units
Emso_Ligure_Dyfamed_TScurrents,geospatial_vertical_max
Emso_Ligure_Dyfamed_TScurrents,geospatial_vertical_min
Emso_Ligure_Dyfamed_TScurrents,geospatial_vertical_positive
Emso_Ligure_Dyfamed_TScurrents,geospatial_vertical_units
Emso_Ligure_Dyfamed_TScurrents,history
Emso_Ligure_Dyfamed_TScurrents,id
Emso_Ligure_Dyfamed_TScurrents,infoUrl
Emso_Ligure_Dyfamed_TScurrents,institution
Emso_Ligure_Dyfamed_TScurrents,keywords
Emso_Ligure_Dyfamed_TScurrents,keywords_vocabulary
Emso_Ligure_Dyfamed_TScurrents,license
Emso_Ligure_Dyfamed_TScurrents,naming_authority
Emso_Ligure_Dyfamed_TScurrents,netcdf_version
Emso_Ligure_Dyfamed_TScurrents,network
Emso_Ligure_Dyfamed_TScurrents,platform_code
Emso_Ligure_Dyfamed_TScurrents,principal_investigator
Emso_Ligure_Dyfamed_TScurrents,principal_investigator_email
Emso_Ligure_Dyfamed_TScurrents,principal_investigator_url
Emso_Ligure_Dyfamed_TScurrents,processing_level
Emso_Ligure_Dyfamed_TScurrents,project
Emso_Ligure_Dyfamed_TScurrents,publisher_email
Emso_Ligure_Dyfamed_TScurrents,publisher_name
Emso_Ligure_Dyfamed_TScurrents,publisher_url
Emso_Ligure_Dyfamed_TScurrents,QC_indicator
Emso_Ligure_Dyfamed_TScurrents,references
Emso_Ligure_Dyfamed_TScurrents,site_code
Emso_Ligure_Dyfamed_TScurrents,source
Emso_Ligure_Dyfamed_TScurrents,sourceUrl
Emso_Ligure_Dyfamed_TScurrents,standard_name_vocabulary
Emso_Ligure_Dyfamed_TScurrents,subsetVariables
Emso_Ligure_Dyfamed_TScurrents,summary
Emso_Ligure_Dyfamed_TScurrents,time_coverage_duration
Emso_Ligure_Dyfamed_TScurrents,time_coverage_end
Emso_Ligure_Dyfamed_TScurrents,time_coverage_resolution
Emso_Ligure_Dyfamed_TScurrents,time_coverage_start
Emso_Ligure_Dyfamed_TScurrents,title
Emso_Ligure_Dyfamed_TScurrents,update_interval
Emso_Ligure_Dyfamed_TScurrents,wmo_platform_code
Emso_Ligure_Dyfamed_SedimentTrap,acknowledgement
Emso_Ligure_Dyfamed_SedimentTrap,area
Emso_Ligure_Dyfamed_SedimentTrap,array
Emso_Ligure_Dyfamed_SedimentTrap,cdm_data_type
Emso_Ligure_Dyfamed_SedimentTrap,cdm_timeseries_variables
Emso_Ligure_Dyfamed_SedimentTrap,citation
Emso_Ligure_Dyfamed_SedimentTrap,comment
Emso_Ligure_Dyfamed_SedimentTrap,Conventions
Emso_Ligure_Dyfamed_SedimentTrap,creator_name
Emso_Ligure_Dyfamed_SedimentTrap,creator_url
Emso_Ligure_Dyfamed_SedimentTrap,data_assembly_center
Emso_Ligure_Dyfamed_SedimentTrap,data_mode
Emso_Ligure_Dyfamed_SedimentTrap,data_type
Emso_Ligure_Dyfamed_SedimentTrap,date_created
Emso_Ligure_Dyfamed_SedimentTrap,date_modified
Emso_Ligure_Dyfamed_SedimentTrap,date_update
Emso_Ligure_Dyfamed_SedimentTrap,defaultGraphQuery
Emso_Ligure_Dyfamed_SedimentTrap,featureType
Emso_Ligure_Dyfamed_SedimentTrap,format_version
Emso_Ligure_Dyfamed_SedimentTrap,geospatial_lat_units
Emso_Ligure_Dyfamed_SedimentTrap,geospatial_lon_units
Emso_Ligure_Dyfamed_SedimentTrap,geospatial_vertical_max
Emso_Ligure_Dyfamed_SedimentTrap,geospatial_vertical_min
Emso_Ligure_Dyfamed_SedimentTrap,geospatial_vertical_positive
Emso_Ligure_Dyfamed_SedimentTrap,geospatial_vertical_units
Emso_Ligure_Dyfamed_SedimentTrap,history
Emso_Ligure_Dyfamed_SedimentTrap,id
Emso_Ligure_Dyfamed_SedimentTrap,infoUrl
Emso_Ligure_Dyfamed_SedimentTrap,institution
Emso_Ligure_Dyfamed_SedimentTrap,keywords
Emso_Ligure_Dyfamed_SedimentTrap,keywords_vocabulary
Emso_Ligure_Dyfamed_SedimentTrap,license
Emso_Ligure_Dyfamed_SedimentTrap,naming_authority
Emso_Ligure_Dyfamed_SedimentTrap,netcdf_version
Emso_Ligure_Dyfamed_SedimentTrap,network
Emso_Ligure_Dyfamed_SedimentTrap,platform_code
Emso_Ligure_Dyfamed_SedimentTrap,principal_investigator
Emso_Ligure_Dyfamed_SedimentTrap,principal_investigator_email
Emso_Ligure_Dyfamed_SedimentTrap,principal_investigator_url
Emso_Ligure_Dyfamed_SedimentTrap,processing_level
Emso_Ligure_Dyfamed_SedimentTrap,project
Emso_Ligure_Dyfamed_SedimentTrap,publisher_email
Emso_Ligure_Dyfamed_SedimentTrap,publisher_name
Emso_Ligure_Dyfamed_SedimentTrap,publisher_url
Emso_Ligure_Dyfamed_SedimentTrap,QC_indicator
Emso_Ligure_Dyfamed_SedimentTrap,references
Emso_Ligure_Dyfamed_SedimentTrap,site_code
Emso_Ligure_Dyfamed_SedimentTrap,source
Emso_Ligure_Dyfamed_SedimentTrap,sourceUrl
Emso_Ligure_Dyfamed_SedimentTrap,standard_name_vocabulary
Emso_Ligure_Dyfamed_SedimentTrap,subsetVariables
Emso_Ligure_Dyfamed_SedimentTrap,summary
Emso_Ligure_Dyfamed_SedimentTrap,time_coverage_duration
Emso_Ligure_Dyfamed_SedimentTrap,time_coverage_end
Emso_Ligure_Dyfamed_SedimentTrap,time_coverage_resolution
Emso_Ligure_Dyfamed_SedimentTrap,time_coverage_start
Emso_Ligure_Dyfamed_SedimentTrap,title
Emso_Ligure_Dyfamed_SedimentTrap,update_interval
Emso_Ligure_Dyfamed_SedimentTrap,wmo_platform_code
Emso_Ligure_Dyfamed_TSO2,array
Emso_Ligure_Dyfamed_TSO2,cdm_data_type
Emso_Ligure_Dyfamed_TSO2,citation
Emso_Ligure_Dyfamed_TSO2,comment
Emso_Ligure_Dyfamed_TSO2,contributor_email
Emso_Ligure_Dyfamed_TSO2,contributor_name
Emso_Ligure_Dyfamed_TSO2,contributor_role
Emso_Ligure_Dyfamed_TSO2,Conventions
Emso_Ligure_Dyfamed_TSO2,creator_name
Emso_Ligure_Dyfamed_TSO2,creator_type
Emso_Ligure_Dyfamed_TSO2,data_assembly_center
Emso_Ligure_Dyfamed_TSO2,data_mode
Emso_Ligure_Dyfamed_TSO2,data_type
Emso_Ligure_Dyfamed_TSO2,date_created
Emso_Ligure_Dyfamed_TSO2,date_modified
Emso_Ligure_Dyfamed_TSO2,date_update
Emso_Ligure_Dyfamed_TSO2,defaultGraphQuery
Emso_Ligure_Dyfamed_TSO2,Easternmost_Easting
Emso_Ligure_Dyfamed_TSO2,featureType
Emso_Ligure_Dyfamed_TSO2,format_version
Emso_Ligure_Dyfamed_TSO2,geospatial_lat_max
Emso_Ligure_Dyfamed_TSO2,geospatial_lat_min
Emso_Ligure_Dyfamed_TSO2,geospatial_lat_units
Emso_Ligure_Dyfamed_TSO2,geospatial_lon_max
Emso_Ligure_Dyfamed_TSO2,geospatial_lon_min
Emso_Ligure_Dyfamed_TSO2,geospatial_lon_units
Emso_Ligure_Dyfamed_TSO2,geospatial_vertical_positive
Emso_Ligure_Dyfamed_TSO2,geospatial_vertical_units
Emso_Ligure_Dyfamed_TSO2,history
Emso_Ligure_Dyfamed_TSO2,id
Emso_Ligure_Dyfamed_TSO2,infoUrl
Emso_Ligure_Dyfamed_TSO2,institution
Emso_Ligure_Dyfamed_TSO2,keywords
Emso_Ligure_Dyfamed_TSO2,keywords_vocabulary
Emso_Ligure_Dyfamed_TSO2,license
Emso_Ligure_Dyfamed_TSO2,naming_authority
Emso_Ligure_Dyfamed_TSO2,netcdf_version
Emso_Ligure_Dyfamed_TSO2,Northernmost_Northing
Emso_Ligure_Dyfamed_TSO2,platform_code
Emso_Ligure_Dyfamed_TSO2,principal_investigator
Emso_Ligure_Dyfamed_TSO2,principal_investigator_email
Emso_Ligure_Dyfamed_TSO2,processing_level
Emso_Ligure_Dyfamed_TSO2,project
Emso_Ligure_Dyfamed_TSO2,publisher_email
Emso_Ligure_Dyfamed_TSO2,publisher_name
Emso_Ligure_Dyfamed_TSO2,publisher_type
Emso_Ligure_Dyfamed_TSO2,publisher_url
Emso_Ligure_Dyfamed_TSO2,references
Emso_Ligure_Dyfamed_TSO2,site_code
Emso_Ligure_Dyfamed_TSO2,source
Emso_Ligure_Dyfamed_TSO2,sourceUrl
Emso_Ligure_Dyfamed_TSO2,Southernmost_Northing
Emso_Ligure_Dyfamed_TSO2,standard_name_vocabulary
Emso_Ligure_Dyfamed_TSO2,subsetVariables
Emso_Ligure_Dyfamed_TSO2,summary
Emso_Ligure_Dyfamed_TSO2,time_coverage_duration
Emso_Ligure_Dyfamed_TSO2,time_coverage_end
Emso_Ligure_Dyfamed_TSO2,time_coverage_resolution
Emso_Ligure_Dyfamed_TSO2,time_coverage_start
Emso_Ligure_Dyfamed_TSO2,title
Emso_Ligure_Dyfamed_TSO2,Westernmost_Easting
Emso_Ligure_Dyfamed_TSO2,wmo_platform_code
Emso_Ligure_Dyfamed_TSOF,area
Emso_Ligure_Dyfamed_TSOF,author
Emso_Ligure_Dyfamed_TSOF,cdm_data_type
Emso_Ligure_Dyfamed_TSOF,cdm_timeseries_variables
Emso_Ligure_Dyfamed_TSOF,citation
Emso_Ligure_Dyfamed_TSOF,contact
Emso_Ligure_Dyfamed_TSOF,Conventions
Emso_Ligure_Dyfamed_TSOF,creator_email
Emso_Ligure_Dyfamed_TSOF,creator_name
Emso_Ligure_Dyfamed_TSOF,creator_type
Emso_Ligure_Dyfamed_TSOF,creator_url
Emso_Ligure_Dyfamed_TSOF,data_assembly_center
Emso_Ligure_Dyfamed_TSOF,data_mode
Emso_Ligure_Dyfamed_TSOF,data_type
Emso_Ligure_Dyfamed_TSOF,date_modified
Emso_Ligure_Dyfamed_TSOF,date_update
Emso_Ligure_Dyfamed_TSOF,defaultGraphQuery
Emso_Ligure_Dyfamed_TSOF,distribution_statement
Emso_Ligure_Dyfamed_TSOF,featureType
Emso_Ligure_Dyfamed_TSOF,format_version
Emso_Ligure_Dyfamed_TSOF,geospatial_lat_units
Emso_Ligure_Dyfamed_TSOF,geospatial_lon_units
Emso_Ligure_Dyfamed_TSOF,geospatial_vertical_positive
Emso_Ligure_Dyfamed_TSOF,geospatial_vertical_units
Emso_Ligure_Dyfamed_TSOF,history
Emso_Ligure_Dyfamed_TSOF,id
Emso_Ligure_Dyfamed_TSOF,infoUrl
Emso_Ligure_Dyfamed_TSOF,institution
Emso_Ligure_Dyfamed_TSOF,institution_references
Emso_Ligure_Dyfamed_TSOF,keywords
Emso_Ligure_Dyfamed_TSOF,keywords_vocabulary
Emso_Ligure_Dyfamed_TSOF,license
Emso_Ligure_Dyfamed_TSOF,naming_authority
Emso_Ligure_Dyfamed_TSOF,netcdf_version
Emso_Ligure_Dyfamed_TSOF,pi_name
Emso_Ligure_Dyfamed_TSOF,qc_manual
Emso_Ligure_Dyfamed_TSOF,quality_control_indicator
Emso_Ligure_Dyfamed_TSOF,quality_index
Emso_Ligure_Dyfamed_TSOF,references
Emso_Ligure_Dyfamed_TSOF,source
Emso_Ligure_Dyfamed_TSOF,sourceUrl
Emso_Ligure_Dyfamed_TSOF,standard_name_vocabulary
Emso_Ligure_Dyfamed_TSOF,subsetVariables
Emso_Ligure_Dyfamed_TSOF,summary
Emso_Ligure_Dyfamed_TSOF,time_coverage_end
Emso_Ligure_Dyfamed_TSOF,time_coverage_start
Emso_Ligure_Dyfamed_TSOF,title
Emso_Ligure_Dyfamed_TSOF,update_interval
Emso_Ligure_Dyfamed_TSOF,wmo_platform_code
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,cdm_data_type
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,cdm_timeseries_variables
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,citation
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,contributor_name
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,contributor_role
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,Conventions
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,creator_name
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,creator_url
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,data_mode
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,data_type
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,date_created
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,description
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,doi
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,Easternmost_Easting
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,emso_facility
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,featureType
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,featuretype
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,format_version
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,geospatial_lat_max
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,geospatial_lat_min
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,geospatial_lat_units
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,geospatial_lon_max
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,geospatial_lon_min
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,geospatial_lon_units
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,history
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,id
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,infoUrl
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,infourl
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,insitution_ror_uri
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,institution
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,institution_edmo_code
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,institution_edmo_uri
Emso_Western_Ligurian_Albatross_Aquadopp_NetCDF_2014,keywords
